product_id,sku,activity,brochure,category_gear,climate,color,color_jewelry,country_of_manufacture,customer_group,description,diamond_quality,eco_collection,erin_recommends,features_bags,features_html,flag_color,flag_text,gender,gift_message_available,image,image_label,is_new_product,is_recommended,long_specifications,material,meta_description,meta_keyword,meta_title,metal_purity,msrp_display_actual_price_type,name,new,options_container,page_layout,pattern,performance_fabric,price_type,price_view,product_brand,product_faqs,product_support,quantity_and_stock_status,sale,shipment_type,short_description,short_specifications,size,size_jewelry,sku_type,small_image,small_image_label,specifications,status,strap_bags,style_bags,style_general,swatch_image,tax_class_id,thumbnail,thumbnail_label,top_product,url_key,visibility,weight_type
514,MS03-S-Gray,,,,,52.0,,,,"<p>The Balboa Persistence Tee is a must-have for any athlete, Philadelphia or elsewhere. We took the best of performance apparel, cut the fluff and boiled it down to the basics for a lightweight, quick-drying t-shirt.</p>
<p>&bull; Crew neckline. <br />&bull; Semi-fitted. <br />&bull; Cocona&reg; performance fabric. <br />&bull; Machine wash/dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/ms03-gray_main_1.jpg,,,,,,,,,,0.0,Balboa Persistence Tee-S-Gray,,container2,,,,,,,,,1.0,,,,,167.0,,,/m/s/ms03-gray_main_1.jpg,,,1,,,,,2.0,/m/s/ms03-gray_main_1.jpg,,,balboa-persistence-tee-s-gray,1,
515,MS03-S-Green,,,,,53.0,,,,"<p>The Balboa Persistence Tee is a must-have for any athlete, Philadelphia or elsewhere. We took the best of performance apparel, cut the fluff and boiled it down to the basics for a lightweight, quick-drying t-shirt.</p>
<p>&bull; Crew neckline. <br />&bull; Semi-fitted. <br />&bull; Cocona&reg; performance fabric. <br />&bull; Machine wash/dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/ms03-green_main_1.jpg,,,,,,,,,,0.0,Balboa Persistence Tee-S-Green,,container2,,,,,,,,,1.0,,,,,167.0,,,/m/s/ms03-green_main_1.jpg,,,1,,,,,2.0,/m/s/ms03-green_main_1.jpg,,,balboa-persistence-tee-s-green,1,
516,MS03-S-Orange,,,,,56.0,,,,"<p>The Balboa Persistence Tee is a must-have for any athlete, Philadelphia or elsewhere. We took the best of performance apparel, cut the fluff and boiled it down to the basics for a lightweight, quick-drying t-shirt.</p>
<p>&bull; Crew neckline. <br />&bull; Semi-fitted. <br />&bull; Cocona&reg; performance fabric. <br />&bull; Machine wash/dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/ms03-orange_main_1.jpg,,,,,,,,,,0.0,Balboa Persistence Tee-S-Orange,,container2,,,,,,,,,1.0,,,,,167.0,,,/m/s/ms03-orange_main_1.jpg,,,1,,,,,2.0,/m/s/ms03-orange_main_1.jpg,,,balboa-persistence-tee-s-orange,1,
517,MS03-M-Gray,,,,,52.0,,,,"<p>The Balboa Persistence Tee is a must-have for any athlete, Philadelphia or elsewhere. We took the best of performance apparel, cut the fluff and boiled it down to the basics for a lightweight, quick-drying t-shirt.</p>
<p>&bull; Crew neckline. <br />&bull; Semi-fitted. <br />&bull; Cocona&reg; performance fabric. <br />&bull; Machine wash/dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/ms03-gray_main_1.jpg,,,,,,,,,,0.0,Balboa Persistence Tee-M-Gray,,container2,,,,,,,,,1.0,,,,,168.0,,,/m/s/ms03-gray_main_1.jpg,,,1,,,,,2.0,/m/s/ms03-gray_main_1.jpg,,,balboa-persistence-tee-m-gray,1,
518,MS03-M-Green,,,,,53.0,,,,"<p>The Balboa Persistence Tee is a must-have for any athlete, Philadelphia or elsewhere. We took the best of performance apparel, cut the fluff and boiled it down to the basics for a lightweight, quick-drying t-shirt.</p>
<p>&bull; Crew neckline. <br />&bull; Semi-fitted. <br />&bull; Cocona&reg; performance fabric. <br />&bull; Machine wash/dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/ms03-green_main_1.jpg,,,,,,,,,,0.0,Balboa Persistence Tee-M-Green,,container2,,,,,,,,,1.0,,,,,168.0,,,/m/s/ms03-green_main_1.jpg,,,1,,,,,2.0,/m/s/ms03-green_main_1.jpg,,,balboa-persistence-tee-m-green,1,
519,MS03-M-Orange,,,,,56.0,,,,"<p>The Balboa Persistence Tee is a must-have for any athlete, Philadelphia or elsewhere. We took the best of performance apparel, cut the fluff and boiled it down to the basics for a lightweight, quick-drying t-shirt.</p>
<p>&bull; Crew neckline. <br />&bull; Semi-fitted. <br />&bull; Cocona&reg; performance fabric. <br />&bull; Machine wash/dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/ms03-orange_main_1.jpg,,,,,,,,,,0.0,Balboa Persistence Tee-M-Orange,,container2,,,,,,,,,1.0,,,,,168.0,,,/m/s/ms03-orange_main_1.jpg,,,1,,,,,2.0,/m/s/ms03-orange_main_1.jpg,,,balboa-persistence-tee-m-orange,1,
520,MS03-L-Gray,,,,,52.0,,,,"<p>The Balboa Persistence Tee is a must-have for any athlete, Philadelphia or elsewhere. We took the best of performance apparel, cut the fluff and boiled it down to the basics for a lightweight, quick-drying t-shirt.</p>
<p>&bull; Crew neckline. <br />&bull; Semi-fitted. <br />&bull; Cocona&reg; performance fabric. <br />&bull; Machine wash/dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/ms03-gray_main_1.jpg,,,,,,,,,,0.0,Balboa Persistence Tee-L-Gray,,container2,,,,,,,,,1.0,,,,,169.0,,,/m/s/ms03-gray_main_1.jpg,,,1,,,,,2.0,/m/s/ms03-gray_main_1.jpg,,,balboa-persistence-tee-l-gray,1,
521,MS03-L-Green,,,,,53.0,,,,"<p>The Balboa Persistence Tee is a must-have for any athlete, Philadelphia or elsewhere. We took the best of performance apparel, cut the fluff and boiled it down to the basics for a lightweight, quick-drying t-shirt.</p>
<p>&bull; Crew neckline. <br />&bull; Semi-fitted. <br />&bull; Cocona&reg; performance fabric. <br />&bull; Machine wash/dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/ms03-green_main_1.jpg,,,,,,,,,,0.0,Balboa Persistence Tee-L-Green,,container2,,,,,,,,,1.0,,,,,169.0,,,/m/s/ms03-green_main_1.jpg,,,1,,,,,2.0,/m/s/ms03-green_main_1.jpg,,,balboa-persistence-tee-l-green,1,
522,MS03-L-Orange,,,,,56.0,,,,"<p>The Balboa Persistence Tee is a must-have for any athlete, Philadelphia or elsewhere. We took the best of performance apparel, cut the fluff and boiled it down to the basics for a lightweight, quick-drying t-shirt.</p>
<p>&bull; Crew neckline. <br />&bull; Semi-fitted. <br />&bull; Cocona&reg; performance fabric. <br />&bull; Machine wash/dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/ms03-orange_main_1.jpg,,,,,,,,,,0.0,Balboa Persistence Tee-L-Orange,,container2,,,,,,,,,1.0,,,,,169.0,,,/m/s/ms03-orange_main_1.jpg,,,1,,,,,2.0,/m/s/ms03-orange_main_1.jpg,,,balboa-persistence-tee-l-orange,1,
523,MS03-XL-Gray,,,,,52.0,,,,"<p>The Balboa Persistence Tee is a must-have for any athlete, Philadelphia or elsewhere. We took the best of performance apparel, cut the fluff and boiled it down to the basics for a lightweight, quick-drying t-shirt.</p>
<p>&bull; Crew neckline. <br />&bull; Semi-fitted. <br />&bull; Cocona&reg; performance fabric. <br />&bull; Machine wash/dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/ms03-gray_main_1.jpg,,,,,,,,,,0.0,Balboa Persistence Tee-XL-Gray,,container2,,,,,,,,,1.0,,,,,170.0,,,/m/s/ms03-gray_main_1.jpg,,,1,,,,,2.0,/m/s/ms03-gray_main_1.jpg,,,balboa-persistence-tee-xl-gray,1,
524,MS03-XL-Green,,,,,53.0,,,,"<p>The Balboa Persistence Tee is a must-have for any athlete, Philadelphia or elsewhere. We took the best of performance apparel, cut the fluff and boiled it down to the basics for a lightweight, quick-drying t-shirt.</p>
<p>&bull; Crew neckline. <br />&bull; Semi-fitted. <br />&bull; Cocona&reg; performance fabric. <br />&bull; Machine wash/dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/ms03-green_main_1.jpg,,,,,,,,,,0.0,Balboa Persistence Tee-XL-Green,,container2,,,,,,,,,1.0,,,,,170.0,,,/m/s/ms03-green_main_1.jpg,,,1,,,,,2.0,/m/s/ms03-green_main_1.jpg,,,balboa-persistence-tee-xl-green,1,
525,MS03-XL-Orange,,,,,56.0,,,,"<p>The Balboa Persistence Tee is a must-have for any athlete, Philadelphia or elsewhere. We took the best of performance apparel, cut the fluff and boiled it down to the basics for a lightweight, quick-drying t-shirt.</p>
<p>&bull; Crew neckline. <br />&bull; Semi-fitted. <br />&bull; Cocona&reg; performance fabric. <br />&bull; Machine wash/dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/ms03-orange_main_1.jpg,,,,,,,,,,0.0,Balboa Persistence Tee-XL-Orange,,container2,,,,,,,,,1.0,,,,,170.0,,,/m/s/ms03-orange_main_1.jpg,,,1,,,,,2.0,/m/s/ms03-orange_main_1.jpg,,,balboa-persistence-tee-xl-orange,1,
526,MS03,,,,"20,12,04,208",,,,,"<p>The Balboa Persistence Tee is a must-have for any athlete, Philadelphia or elsewhere. We took the best of performance apparel, cut the fluff and boiled it down to the basics for a lightweight, quick-drying t-shirt.</p>
<p>&bull; Crew neckline. <br />&bull; Semi-fitted. <br />&bull; Cocona&reg; performance fabric. <br />&bull; Machine wash/dry.</p>",,0.0,1.0,,,,,,0.0,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/ms03-black_main_1.jpg,,,,,"142,38","The Balboa Persistence Tee is a must-have for any athlete, Philadelphia or elsewhere. We took the best of performance apparel, cut the fluff and boiled it down to the basics for a lightweight, quick-drying t-shirt",,Balboa Persistence Tee,,0.0,Balboa Persistence Tee,0.0,container2,,196,1.0,,,,,,1.0,0.0,,,,,,,/m/s/ms03-black_main_1.jpg,,,1,,,135,,2.0,/m/s/ms03-black_main_1.jpg,,,balboa-persistence-tee,4,
527,MS06-XS-Blue,,,,,50.0,,,,"<p>This short-sleeve wonder works twice as hard to give you good gym days and good looks. The Zoltan Gym Tee helps you stay comfortable, while the looser sleeves and flatlock seams keep you moving in chafe-free comfort.</p>
<p>&bull; Relaxed fit. <br />&bull; Crew neckline. <br />&bull; Machine wash/dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/ms06-blue_main_1.jpg,,,,,,,,,,0.0,Zoltan Gym Tee-XS-Blue,,container2,,,,,,,,,1.0,,,,,166.0,,,/m/s/ms06-blue_main_1.jpg,,,1,,,,,2.0,/m/s/ms06-blue_main_1.jpg,,,zoltan-gym-tee-xs-blue,1,
528,MS06-XS-Green,,,,,53.0,,,,"<p>This short-sleeve wonder works twice as hard to give you good gym days and good looks. The Zoltan Gym Tee helps you stay comfortable, while the looser sleeves and flatlock seams keep you moving in chafe-free comfort.</p>
<p>&bull; Relaxed fit. <br />&bull; Crew neckline. <br />&bull; Machine wash/dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/ms06-green_main_1.jpg,,,,,,,,,,0.0,Zoltan Gym Tee-XS-Green,,container2,,,,,,,,,1.0,,,,,166.0,,,/m/s/ms06-green_main_1.jpg,,,1,,,,,2.0,/m/s/ms06-green_main_1.jpg,,,zoltan-gym-tee-xs-green,1,
529,MS06-XS-Yellow,,,,,60.0,,,,"<p>This short-sleeve wonder works twice as hard to give you good gym days and good looks. The Zoltan Gym Tee helps you stay comfortable, while the looser sleeves and flatlock seams keep you moving in chafe-free comfort.</p>
<p>&bull; Relaxed fit. <br />&bull; Crew neckline. <br />&bull; Machine wash/dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/ms06-yellow_main_1.jpg,,,,,,,,,,0.0,Zoltan Gym Tee-XS-Yellow,,container2,,,,,,,,,1.0,,,,,166.0,,,/m/s/ms06-yellow_main_1.jpg,,,1,,,,,2.0,/m/s/ms06-yellow_main_1.jpg,,,zoltan-gym-tee-xs-yellow,1,
530,MS06-S-Blue,,,,,50.0,,,,"<p>This short-sleeve wonder works twice as hard to give you good gym days and good looks. The Zoltan Gym Tee helps you stay comfortable, while the looser sleeves and flatlock seams keep you moving in chafe-free comfort.</p>
<p>&bull; Relaxed fit. <br />&bull; Crew neckline. <br />&bull; Machine wash/dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/ms06-blue_main_1.jpg,,,,,,,,,,0.0,Zoltan Gym Tee-S-Blue,,container2,,,,,,,,,1.0,,,,,167.0,,,/m/s/ms06-blue_main_1.jpg,,,1,,,,,2.0,/m/s/ms06-blue_main_1.jpg,,,zoltan-gym-tee-s-blue,1,
531,MS06-S-Green,,,,,53.0,,,,"<p>This short-sleeve wonder works twice as hard to give you good gym days and good looks. The Zoltan Gym Tee helps you stay comfortable, while the looser sleeves and flatlock seams keep you moving in chafe-free comfort.</p>
<p>&bull; Relaxed fit. <br />&bull; Crew neckline. <br />&bull; Machine wash/dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/ms06-green_main_1.jpg,,,,,,,,,,0.0,Zoltan Gym Tee-S-Green,,container2,,,,,,,,,1.0,,,,,167.0,,,/m/s/ms06-green_main_1.jpg,,,1,,,,,2.0,/m/s/ms06-green_main_1.jpg,,,zoltan-gym-tee-s-green,1,
532,MS06-S-Yellow,,,,,60.0,,,,"<p>This short-sleeve wonder works twice as hard to give you good gym days and good looks. The Zoltan Gym Tee helps you stay comfortable, while the looser sleeves and flatlock seams keep you moving in chafe-free comfort.</p>
<p>&bull; Relaxed fit. <br />&bull; Crew neckline. <br />&bull; Machine wash/dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/ms06-yellow_main_1.jpg,,,,,,,,,,0.0,Zoltan Gym Tee-S-Yellow,,container2,,,,,,,,,1.0,,,,,167.0,,,/m/s/ms06-yellow_main_1.jpg,,,1,,,,,2.0,/m/s/ms06-yellow_main_1.jpg,,,zoltan-gym-tee-s-yellow,1,
533,MS06-M-Blue,,,,,50.0,,,,"<p>This short-sleeve wonder works twice as hard to give you good gym days and good looks. The Zoltan Gym Tee helps you stay comfortable, while the looser sleeves and flatlock seams keep you moving in chafe-free comfort.</p>
<p>&bull; Relaxed fit. <br />&bull; Crew neckline. <br />&bull; Machine wash/dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/ms06-blue_main_1.jpg,,,,,,,,,,0.0,Zoltan Gym Tee-M-Blue,,container2,,,,,,,,,1.0,,,,,168.0,,,/m/s/ms06-blue_main_1.jpg,,,1,,,,,2.0,/m/s/ms06-blue_main_1.jpg,,,zoltan-gym-tee-m-blue,1,
534,MS06-M-Green,,,,,53.0,,,,"<p>This short-sleeve wonder works twice as hard to give you good gym days and good looks. The Zoltan Gym Tee helps you stay comfortable, while the looser sleeves and flatlock seams keep you moving in chafe-free comfort.</p>
<p>&bull; Relaxed fit. <br />&bull; Crew neckline. <br />&bull; Machine wash/dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/ms06-green_main_1.jpg,,,,,,,,,,0.0,Zoltan Gym Tee-M-Green,,container2,,,,,,,,,1.0,,,,,168.0,,,/m/s/ms06-green_main_1.jpg,,,1,,,,,2.0,/m/s/ms06-green_main_1.jpg,,,zoltan-gym-tee-m-green,1,
535,MS06-M-Yellow,,,,,60.0,,,,"<p>This short-sleeve wonder works twice as hard to give you good gym days and good looks. The Zoltan Gym Tee helps you stay comfortable, while the looser sleeves and flatlock seams keep you moving in chafe-free comfort.</p>
<p>&bull; Relaxed fit. <br />&bull; Crew neckline. <br />&bull; Machine wash/dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/ms06-yellow_main_1.jpg,,,,,,,,,,0.0,Zoltan Gym Tee-M-Yellow,,container2,,,,,,,,,1.0,,,,,168.0,,,/m/s/ms06-yellow_main_1.jpg,,,1,,,,,2.0,/m/s/ms06-yellow_main_1.jpg,,,zoltan-gym-tee-m-yellow,1,
536,MS06-L-Blue,,,,,50.0,,,,"<p>This short-sleeve wonder works twice as hard to give you good gym days and good looks. The Zoltan Gym Tee helps you stay comfortable, while the looser sleeves and flatlock seams keep you moving in chafe-free comfort.</p>
<p>&bull; Relaxed fit. <br />&bull; Crew neckline. <br />&bull; Machine wash/dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/ms06-blue_main_1.jpg,,,,,,,,,,0.0,Zoltan Gym Tee-L-Blue,,container2,,,,,,,,,1.0,,,,,169.0,,,/m/s/ms06-blue_main_1.jpg,,,1,,,,,2.0,/m/s/ms06-blue_main_1.jpg,,,zoltan-gym-tee-l-blue,1,
537,MS06-L-Green,,,,,53.0,,,,"<p>This short-sleeve wonder works twice as hard to give you good gym days and good looks. The Zoltan Gym Tee helps you stay comfortable, while the looser sleeves and flatlock seams keep you moving in chafe-free comfort.</p>
<p>&bull; Relaxed fit. <br />&bull; Crew neckline. <br />&bull; Machine wash/dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/ms06-green_main_1.jpg,,,,,,,,,,0.0,Zoltan Gym Tee-L-Green,,container2,,,,,,,,,1.0,,,,,169.0,,,/m/s/ms06-green_main_1.jpg,,,1,,,,,2.0,/m/s/ms06-green_main_1.jpg,,,zoltan-gym-tee-l-green,1,
538,MS06-L-Yellow,,,,,60.0,,,,"<p>This short-sleeve wonder works twice as hard to give you good gym days and good looks. The Zoltan Gym Tee helps you stay comfortable, while the looser sleeves and flatlock seams keep you moving in chafe-free comfort.</p>
<p>&bull; Relaxed fit. <br />&bull; Crew neckline. <br />&bull; Machine wash/dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/ms06-yellow_main_1.jpg,,,,,,,,,,0.0,Zoltan Gym Tee-L-Yellow,,container2,,,,,,,,,1.0,,,,,169.0,,,/m/s/ms06-yellow_main_1.jpg,,,1,,,,,2.0,/m/s/ms06-yellow_main_1.jpg,,,zoltan-gym-tee-l-yellow,1,
539,MS06-XL-Blue,,,,,50.0,,,,"<p>This short-sleeve wonder works twice as hard to give you good gym days and good looks. The Zoltan Gym Tee helps you stay comfortable, while the looser sleeves and flatlock seams keep you moving in chafe-free comfort.</p>
<p>&bull; Relaxed fit. <br />&bull; Crew neckline. <br />&bull; Machine wash/dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/ms06-blue_main_1.jpg,,,,,,,,,,0.0,Zoltan Gym Tee-XL-Blue,,container2,,,,,,,,,1.0,,,,,170.0,,,/m/s/ms06-blue_main_1.jpg,,,1,,,,,2.0,/m/s/ms06-blue_main_1.jpg,,,zoltan-gym-tee-xl-blue,1,
540,MS06-XL-Green,,,,,53.0,,,,"<p>This short-sleeve wonder works twice as hard to give you good gym days and good looks. The Zoltan Gym Tee helps you stay comfortable, while the looser sleeves and flatlock seams keep you moving in chafe-free comfort.</p>
<p>&bull; Relaxed fit. <br />&bull; Crew neckline. <br />&bull; Machine wash/dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/ms06-green_main_1.jpg,,,,,,,,,,0.0,Zoltan Gym Tee-XL-Green,,container2,,,,,,,,,1.0,,,,,170.0,,,/m/s/ms06-green_main_1.jpg,,,1,,,,,2.0,/m/s/ms06-green_main_1.jpg,,,zoltan-gym-tee-xl-green,1,
541,MS06-XL-Yellow,,,,,60.0,,,,"<p>This short-sleeve wonder works twice as hard to give you good gym days and good looks. The Zoltan Gym Tee helps you stay comfortable, while the looser sleeves and flatlock seams keep you moving in chafe-free comfort.</p>
<p>&bull; Relaxed fit. <br />&bull; Crew neckline. <br />&bull; Machine wash/dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/ms06-yellow_main_1.jpg,,,,,,,,,,0.0,Zoltan Gym Tee-XL-Yellow,,container2,,,,,,,,,1.0,,,,,170.0,,,/m/s/ms06-yellow_main_1.jpg,,,1,,,,,2.0,/m/s/ms06-yellow_main_1.jpg,,,zoltan-gym-tee-xl-yellow,1,
542,MS06,,,,"20,12,04,208",,,,,"<p>This short-sleeve wonder works twice as hard to give you good gym days and good looks. The Zoltan Gym Tee helps you stay comfortable, while the looser sleeves and flatlock seams keep you moving in chafe-free comfort.</p>
<p>&bull; Relaxed fit. <br />&bull; Crew neckline. <br />&bull; Machine wash/dry.</p>",,0.0,0.0,,,,,,0.0,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/ms06-blue_main_1.jpg,,,,,"153,38","This short-sleeve wonder works twice as hard to give you good gym days and good looks. The Zoltan Gym Tee helps you stay comfortable, while the looser sleeves and flatlock seams keep you moving in chafe-free comfort.",,Zoltan Gym Tee,,0.0,Zoltan Gym Tee,1.0,container2,,196,0.0,,,,,,1.0,0.0,,,,,,,/m/s/ms06-blue_main_1.jpg,,,1,,,135,,2.0,/m/s/ms06-blue_main_1.jpg,,,zoltan-gym-tee,4,
543,MS01-XS-Black,,,,,49.0,,,,"<p>Need an everyday action tee that helps keep you dry? The Aero Daily Fitness Tee is made of 100% polyester wicking knit that funnels moisture away from your skin. Don't be fooled by its classic style; this tee hides premium performance technology beneath its unassuming look.</p>
<p>Relaxed fit. <br />Short-Sleeve. <br />Machine wash/dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/ms01-black_main_1.jpg,,,,,,,,,,0.0,Aero Daily Fitness Tee-XS-Black,,container2,,,,,,,,,1.0,,,,,166.0,,,/m/s/ms01-black_main_1.jpg,,,1,,,,,2.0,/m/s/ms01-black_main_1.jpg,,,aero-daily-fitness-tee-xs-black,1,
544,MS01-XS-Brown,,,,,51.0,,,,"<p>Need an everyday action tee that helps keep you dry? The Aero Daily Fitness Tee is made of 100% polyester wicking knit that funnels moisture away from your skin. Don't be fooled by its classic style; this tee hides premium performance technology beneath its unassuming look.</p>
<p>Relaxed fit. <br />Short-Sleeve. <br />Machine wash/dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/ms01-brown_main_1.jpg,,,,,,,,,,0.0,Aero Daily Fitness Tee-XS-Brown,,container2,,,,,,,,,1.0,,,,,166.0,,,/m/s/ms01-brown_main_1.jpg,,,1,,,,,2.0,/m/s/ms01-brown_main_1.jpg,,,aero-daily-fitness-tee-xs-brown,1,
545,MS01-XS-Yellow,,,,,60.0,,,,"<p>Need an everyday action tee that helps keep you dry? The Aero Daily Fitness Tee is made of 100% polyester wicking knit that funnels moisture away from your skin. Don't be fooled by its classic style; this tee hides premium performance technology beneath its unassuming look.</p>
<p>Relaxed fit. <br />Short-Sleeve. <br />Machine wash/dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/ms01-yellow_main_1.jpg,,,,,,,,,,0.0,Aero Daily Fitness Tee-XS-Yellow,,container2,,,,,,,,,1.0,,,,,166.0,,,/m/s/ms01-yellow_main_1.jpg,,,1,,,,,2.0,/m/s/ms01-yellow_main_1.jpg,,,aero-daily-fitness-tee-xs-yellow,1,
546,MS01-S-Black,,,,,49.0,,,,"<p>Need an everyday action tee that helps keep you dry? The Aero Daily Fitness Tee is made of 100% polyester wicking knit that funnels moisture away from your skin. Don't be fooled by its classic style; this tee hides premium performance technology beneath its unassuming look.</p>
<p>Relaxed fit. <br />Short-Sleeve. <br />Machine wash/dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/s/ms01-black_main_1.jpg,,,,,,,,,,0.0,Aero Daily Fitness Tee-S-Black,,container2,,,,,,,,,1.0,,,,,167.0,,,/m/s/ms01-black_main_1.jpg,,,1,,,,,2.0,/m/s/ms01-black_main_1.jpg,,,aero-daily-fitness-tee-s-black,1,
